text,label
"['learned', 'information', 'flow', 'organism', 'takes', 'place', 'dna', 'rna', 'protein']",0
"['dna', 'dictates', 'structure', 'mrna', 'process', 'known', 'transcription', 'rna', 'dictates', 'structure', 'protein', 'process', 'known', 'translation']",1
"['known', 'central', 'dogma', 'life', 'holds', 'true', 'organisms', 'however', 'exceptions', 'rule', 'occur', 'connection', 'viral', 'infections']",0
"['n', 'contrast', 'light', 'microscopes', 'electron', 'microscopes', 'link', 'b', 'use', 'beam', 'electrons', 'instead', 'beam', 'light']",1
"['allow', 'higher', 'magnification', 'thus', 'detail', 'link', 'also', 'provides', 'higher', 'resolving', 'power']",0
"['e', 'shortly', 'come', 'see', 'significantly', 'different', 'eukaryotes']",0
"['prokaryotic', 'dna', 'found', 'central', 'part', 'cell', 'nucleoid', 'link', 'this', 'figure', 'shows', 'generalized', 'structure', 'prokaryotic', 'cell']",1
"['prokaryotes', 'chromosomal', 'dna', 'localized', 'nucleoid', 'ribosomes', 'cell', 'membrane', 'cell', 'wall']",0
"['cytoplasm', 'entire', 'region', 'cell', 'plasma', 'membrane', 'nuclear', 'envelope', 'structure', 'discussed', 'shortly']",1
"['made', 'organelles', 'suspended', 'gel', '-', 'like', 'cytosol', 'cytoskeleton', 'various', 'chemicals', 'link']",0
"['nuclear', 'envelope', 'double', '-', 'membrane', 'structure', 'constitutes', 'outermost', 'portion', 'nucleus', 'link']",1
"['inner', 'outer', 'membranes', 'nuclear', 'envelope', 'phospholipid', 'bilayers']",0
"['hen', 'cell', 'growth', 'maintenance', 'phases', 'life', 'cycle', 'proteins', 'attached', 'chromosomes', 'resemble', 'unwound', 'jumbled', 'bunch', 'threads']",0
"['unwound', 'protein', '-', 'chromosome', 'complexes', 'called', 'chromatin', 'link', 'chromatin', 'describes', 'material', 'makes', 'chromosomes', 'condensed', 'decondensed']",1
"['itochondria', 'singular', '=', 'mitochondrion', 'often', 'called', '“', 'powerhouses', '”', '“', 'energy', 'factories', '”', 'cell', 'responsible', 'making', 'adenosine', 'triphosphate', 'atp', 'cell', '’', 'main', 'energy', '-', 'carrying', 'molecule']",0
"['atp', 'represents', 'short', '-', 'term', 'stored', 'energy', 'cell']",1
"['centrosome', 'microtubule', '-', 'organizing', 'center', 'found', 'near', 'nuclei', 'animal', 'cells']",1
"['contains', 'pair', 'centrioles', 'two', 'structures', 'lie', 'perpendicular', 'link']",0
"['ike', 'mitochondria', 'chloroplasts', 'dna', 'ribosomes', 'chloroplasts', 'entirely', 'different', 'function']",0
"['chloroplasts', 'plant', 'cell', 'organelles', 'carry', 'photosynthesis']",1
"['photosynthesis', 'series', 'reactions', 'use', 'carbon', 'dioxide', 'water', 'light', 'energy', 'make', 'glucose', 'oxygen']",1
"['ithin', 'cytoplasm', 'would', 'still', 'ions', 'organic', 'molecules', 'plus', 'network', 'protein', 'fibers', 'help', 'maintain', 'shape', 'cell', 'secure', 'organelles', 'specific', 'positions', 'allow', 'cytoplasm', 'vesicles', 'move', 'within', 'cell', 'enable', 'cells', 'within', 'multicellular', 'organisms', 'move']",1
"['collectively', 'network', 'protein', 'fibers', 'known', 'cytoskeleton']",0
"['three', 'types', 'fibers', 'within', 'cytoskeleton', 'microfilaments', 'intermediate', 'filaments', 'microtubules', 'link']",0
"['walls', 'microtubule', 'made', 'polymerized', 'dimers', 'α', '-', 'tubulin', 'β', '-', 'tubulin', 'two', 'globular', 'proteins', 'link']",0
"['diameter', '25', 'nm', 'microtubules', 'widest', 'components', 'cytoskeleton']",0
"['help', 'cell', 'resist', 'compression', 'provide', 'track', 'along', 'vesicles', 'move', 'cell', 'pull', 'replicated', 'chromosomes', 'opposite', 'ends', 'dividing', 'cell']",0
"['ollagen', 'fibers', 'interwoven', 'carbohydrate', '-', 'containing', 'protein', 'molecules', 'called', 'proteoglycans']",1
"['collectively', 'materials', 'called', 'extracellular', 'matrix', 'link']",0
"['extracellular', 'matrix', 'hold', 'cells', 'together', 'form', 'tissue', 'also', 'allows', 'cells', 'within', 'tissue', 'communicate']",0
"['lso', 'found', 'animal', 'cells', 'desmosomes', 'act', 'like', 'spot', 'welds', 'adjacent', 'epithelial', 'cells', 'link']",1
"['short', 'proteins', 'called', 'cadherins', 'plasma', 'membrane', 'connect', 'intermediate', 'filaments', 'create', 'desmosomes']",1
"['plasma', 'membrane', 'human', 'red', 'blood', 'cells', '30', 'percent', 'lipid']",0
"['carbohydrates', 'present', 'exterior', 'surface', 'plasma', 'membrane', 'attached', 'proteins', 'forming', 'glycoproteins', 'attached', 'lipids', 'forming', 'glycolipids']",0
"['head', 'form', 'hydrogen', 'bonds', 'tail']",0
"['molecule', 'arrangement', 'positively', 'negatively', 'charged', 'area', 'uncharged', 'non', '-', 'polar', 'area', 'referred', 'amphiphilic', '“', 'dual', '-', 'loving', '”']",1
"['lasma', 'membranes', 'must', 'allow', 'certain', 'substances', 'enter', 'leave', 'cell', 'prevent', 'harmful', 'materials', 'entering', 'essential', 'materials', 'leaving']",0
"['words', 'plasma', 'membranes', 'selectively', 'permeable', '—', 'allow', 'substances', 'pass', 'others']",1
"['lose', 'selectivity', 'cell', 'would', 'longer', 'able', 'sustain', 'would', 'destroyed']",0
"['iffusion', 'passive', 'process', 'transport']",1
"['single', 'substance', 'tends', 'move', 'area', 'high', 'concentration', 'area', 'low', 'concentration', 'concentration', 'equal', 'across', 'space']",0
"['integral', 'proteins', 'involved', 'facilitated', 'transport', 'collectively', 'referred', 'transport', 'proteins', 'function', 'either', 'channels', 'material', 'carriers']",1
"['cases', 'transmembrane', 'proteins']",0
"['nother', 'type', 'protein', 'embedded', 'plasma', 'membrane', 'carrier', 'protein']",0
"['aptly', 'named', 'protein', 'binds', 'substance', 'triggers', 'change', 'shape', 'moving', 'bound', 'molecule', 'outside', 'cell', 'interior', 'link', 'depending', 'gradient', 'material', 'may', 'move', 'opposite', 'direction']",0
"['onicity', 'describes', 'extracellular', 'solution', 'change', 'volume', 'cell', 'affecting', 'osmosis']",1
"['solution', 'tonicity', 'often', 'directly', 'correlates', 'osmolarity', 'solution']",0
"['hypertonic', 'solution', 'prefix', 'hyper-', 'refers', 'extracellular', 'fluid', 'higher', 'osmolarity', 'cell', '’', 'cytoplasm', 'therefore', 'fluid', 'contains', 'less', 'water', 'cell']",1
"['cell', 'relatively', 'higher', 'concentration', 'water', 'water', 'leave', 'cell']",0
"['ctive', 'transport', 'mechanisms', 'require', 'use', 'cell', '’', 'energy', 'usually', 'form', 'adenosine', 'triphosphate', 'atp']",1
"['substance', 'must', 'move', 'cell', 'concentration', 'gradient', '—', 'concentration', 'substance', 'inside', 'cell', 'greater', 'concentration', 'extracellular', 'fluid', 'vice', 'versa', '—the', 'cell', 'must', 'use', 'energy', 'move', 'substance']",0
"['wo', 'mechanisms', 'exist', 'transport', 'small', '-', 'molecular', 'weight', 'material', 'small', 'molecules']",0
"['primary', 'active', 'transport', 'moves', 'ions', 'across', 'membrane', 'creates', 'difference', 'charge', 'across', 'membrane', 'directly', 'dependent', 'atp']",1
"['secondary', 'active', 'transport', 'describes', 'movement', 'material', 'due', 'electrochemical', 'gradient', 'established', 'primary', 'active', 'transport', 'directly', 'require', 'atp']",0
"['n', 'important', 'membrane', 'adaption', 'active', 'transport', 'presence', 'specific', 'carrier', 'proteins', 'pumps', 'facilitate', 'movement', 'three', 'types', 'proteins', 'transporters', 'link']",0
"['uniporter', 'carries', 'one', 'specific', 'ion', 'molecule']",1
"['symporter', 'carries', 'two', 'different', 'ions', 'molecules', 'direction']",1
"['difference', 'charge', 'important', 'creating', 'conditions', 'necessary', 'secondary', 'process']",0
"['sodium', '-', 'potassium', 'pump', 'therefore', 'electrogenic', 'pump', 'pump', 'creates', 'charge', 'imbalance', 'creating', 'electrical', 'imbalance', 'across', 'membrane', 'contributing', 'membrane', 'potential']",1
"['variation', 'endocytosis', 'called', 'pinocytosis']",0
"['literally', 'means', '“', 'cell', 'drinking', '”', 'named', 'time', 'assumption', 'cell', 'purposefully', 'taking', 'extracellular', 'fluid']",0
"['n', 'receptor', '-', 'mediated', 'endocytosis', 'phagocytosis', 'clathrin', 'attached', 'cytoplasmic', 'side', 'plasma', 'membrane']",0
"['uptake', 'compound', 'dependent', 'receptor', '-', 'mediated', 'endocytosis', 'process', 'ineffective', 'material', 'removed', 'tissue', 'fluids', 'blood']",0
"['ust', 'living', 'things', 'must', 'continually', 'consume', 'food', 'replenish', 'used', 'cells', 'must', 'continually', 'produce', 'energy', 'replenish', 'used', 'many', 'energy', '-', 'requiring', 'chemical', 'reactions', 'constantly', 'take', 'place']",0
"['chemical', 'reactions', 'take', 'place', 'inside', 'cells', 'including', 'use', 'energy', 'release', 'energy', 'cell', '’', 'metabolism']",1
"['hermodynamics', 'refers', 'study', 'energy', 'energy', 'transfer', 'involving', 'physical', 'matter']",1
"['matter', 'environment', 'relevant', 'particular', 'case', 'energy', 'transfer', 'classified', 'system', 'everything', 'outside', 'system', 'called', 'surroundings']",0
"['owever', 'wrecking', 'ball', 'motion', 'incapable', 'performing', 'work']",0
"['energy', 'associated', 'objects', 'motion', 'called', 'kinetic', 'energy']",1
"['speeding', 'bullet', 'walking', 'person', 'rapid', 'movement', 'molecules', 'air', 'produces', 'heat', 'electromagnetic', 'radiation', 'like', 'light', 'kinetic', 'energy']",0
"['ow', 'energy', 'released', 'one', 'reaction', 'compared', 'another', 'reaction']",0
"['measurement', 'free', 'energy', 'used', 'quantitate', 'energy', 'transfers']",0
"['free', 'energy', 'called', 'gibbs', 'free', 'energy', 'abbreviated', 'letter', 'g', 'josiah', 'willard', 'gibbs', 'scientist', 'developed', 'measurement']",0
"['hus', 'products', 'reactions', 'thought', 'energy', '-', 'storing', 'molecules']",0
"['chemical', 'reactions', 'called', 'endergonic', 'reactions', 'non', '-', 'spontaneous']",1
"['endergonic', 'reaction', 'take', 'place', 'without', 'addition', 'free', 'energy']",0
"['source', 'activation', 'energy', 'needed', 'push', 'reactions', 'forward', 'typically', 'heat', 'energy', 'surroundings']",0
"['heat', 'energy', 'total', 'bond', 'energy', 'reactants', 'products', 'chemical', 'reaction', 'speeds', 'motion', 'molecules', 'increasing', 'frequency', 'force', 'collide', 'also', 'moves', 'atoms', 'bonds', 'within', 'molecule', 'slightly', 'helping', 'reach', 'transition', 'state']",1
"['reason', 'heating', 'system', 'cause', 'chemical', 'reactants', 'within', 'system', 'react', 'frequently']",0
"['chemical', 'reactants', 'enzyme', 'binds', 'enzyme', '’', 'substrates']",1
"['may', 'one', 'substrates', 'depending', 'particular', 'chemical', 'reaction']",0
"['model', 'asserted', 'enzyme', 'substrate', 'fit', 'together', 'perfectly', 'one', 'instantaneous', 'step']",0
"['however', 'current', 'research', 'supports', 'refined', 'view', 'called', 'induced', 'fit', 'link']",0
"['induced', '-', 'fit', 'model', 'expands', 'upon', 'lock', '-', '-', 'key', 'model', 'describing', 'dynamic', 'interaction', 'enzyme', 'substrate']",1
"['enzymes', 'n', '’', 'work', 'optimally', 'even', 'unless', 'bound', 'specific', 'non', '-', 'protein', 'helper', 'molecules', 'either', 'temporarily', 'ionic', 'hydrogen', 'bonds', 'permanently', 'stronger', 'covalent', 'bonds']",0
"['two', 'types', 'helper', 'molecules', 'cofactors', 'coenzymes']",0
"['binding', 'molecules', 'promotes', 'optimal', 'conformation', 'function', 'respective', 'enzymes']",0
"['repulsion', 'makes', 'adp', 'atp', 'molecules', 'inherently', 'unstable']",0
"['release', 'one', 'two', 'phosphate', 'groups', 'atp', 'process', 'called', 'dephosphorylation', 'releases', 'energy']",1
"['ost', 'atp', 'generated', 'glucose', 'catabolism', 'however', 'derived', 'much', 'complex', 'process', 'chemiosmosis', 'takes', 'place', 'mitochondria', 'link', 'within', 'eukaryotic', 'cell', 'plasma', 'membrane', 'prokaryotic', 'cell']",0
"['chemiosmosis', 'process', 'atp', 'production', 'cellular', 'metabolism', 'used', 'generate', '90', 'percent', 'atp', 'made', 'glucose', 'catabolism', 'also', 'method', 'used', 'light', 'reactions', 'photosynthesis', 'harness', 'energy', 'sunlight']",1
"['production', 'atp', 'using', 'process', 'chemiosmosis', 'called', 'oxidative', 'phosphorylation', 'involvement', 'oxygen', 'process']",0
"['early', 'living', 'organisms', 'carry', 'glycolysis', 'part', 'metabolism']",0
"['process', 'use', 'oxygen', 'therefore', 'anaerobic']",1
"['glycolysis', 'takes', 'place', 'cytoplasm', 'prokaryotic', 'eukaryotic', 'cells']",0
"['f', 'cell', 'catabolize', 'pyruvate', 'molecules', 'harvest', 'two', 'atp', 'molecules', 'one', 'molecule', 'glucose']",0
"['mature', 'mammalian', 'red', 'blood', 'cells', 'capable', 'aerobic', 'respiration', '—', 'process', 'organisms', 'convert', 'energy', 'presence', 'oxygen', '—', 'glycolysis', 'sole', 'source', 'atp']",1
"['glycolysis', 'interrupted', 'cells', 'lose', 'ability', 'maintain', 'sodium', '-', 'potassium', 'pumps', 'eventually', 'die']",0
"['protein', 'passes', 'along', 'golgi', '’', 'cisternae', 'modified', 'addition', 'carbohydrates']",0
"['synthesis', 'complete', 'exits', 'integral', 'membrane', 'protein', 'vesicle', 'bud', 'golgi', '’', 'trans', 'face', 'vesicle', 'fuses', 'cell', 'membrane', 'protein', 'becomes', 'integral', 'portion', 'cell', 'membrane']",0
"['credit', 'modification', 'work', 'magnus', 'manske']",0
"['smooth', 'endoplasmic', 'reticulum', 'ser', 'continuous', 'rer', 'ribosomes', 'cytoplasmic', 'surface', 'link']",1
"['functions', 'ser', 'include', 'synthesis', 'carbohydrates', 'lipids', 'steroid', 'hormones', 'detoxification', 'medications', 'poisons', 'storage', 'calcium', 'ions']",0
"['omplex', 'ii', 'directly', 'receives', 'fadh2', 'pass', 'complex']",0
"['compound', 'connecting', 'first', 'second', 'complexes', 'third', 'ubiquinone', 'q']",1
"['q', 'molecule', 'lipid', 'soluble', 'freely', 'moves', 'hydrophobic', 'core', 'membrane']",0
"['n', 'contrast', 'living', 'systems', 'use', 'inorganic', 'molecule', 'final', 'electron', 'acceptor']",0
"['methods', 'called', 'anaerobic', 'cellular', 'respiration', 'organisms', 'convert', 'energy', 'use', 'absence', 'oxygen']",0
"['ther', 'organisms', 'animals', 'fungi', 'bacteria', 'termed', 'heterotrophs', '“', 'feeders', '”', 'must', 'rely', 'sugars', 'produced', 'photosynthetic', 'organisms', 'energy', 'needs']",1
"['third', 'interesting', 'group', 'bacteria', 'synthesize', 'sugars', 'using', 'sunlight', '’', 'energy', 'extracting', 'energy', 'inorganic', 'chemical', 'compounds', 'hence', 'referred', 'chemoautotrophs']",1
"['stomata', 'typically', 'located', 'underside', 'leaf', 'helps', 'minimize', 'water', 'loss']",0
"['stoma', 'flanked', 'guard', 'cells', 'regulate', 'opening', 'closing', 'stomata', 'swelling', 'shrinking', 'response', 'osmotic', 'changes', 'autotrophic', 'eukaryotes', 'photosynthesis', 'takes', 'place', 'inside', 'organelle', 'called', 'chloroplast']",0
"['plants', 'chloroplast', '-', 'containing', 'cells', 'exist', 'mesophyll']",0
"['mbedded', 'thylakoid', 'membrane', 'chlorophyll', 'pigment', 'molecule', 'absorbs', 'light', 'responsible', 'initial', 'interaction', 'light', 'plant', 'material', 'numerous', 'proteins', 'make', 'electron', 'transport', 'chain']",1
"['thylakoid', 'membrane', 'encloses', 'internal', 'space', 'called', 'thylakoid', 'lumen']",0
"['shown', 'link', 'stack', 'thylakoids', 'called', 'granum', 'liquid', '-', 'filled', 'space', 'surrounding', 'granum', 'called', 'stroma', '“', 'bed', '”', 'confused', 'stoma', '“', 'mouth', '”', 'opening', 'leaf', 'epidermis', 'art', 'connection']",1
"['n', 'light', '-', 'dependent', 'reactions', 'energy', 'sunlight', 'absorbed', 'chlorophyll', 'energy', 'converted', 'stored', 'chemical', 'energy']",0
"['light', '-', 'independent', 'reactions', 'chemical', 'energy', 'harvested', 'light', '-', 'dependent', 'reactions', 'drive', 'assembly', 'sugar', 'molecules', 'carbon', 'dioxide']",0
"['narratives', 'visual', 'arts', 'realists', 'could', 'nonetheless', 'highly', 'stylized', 'crafted', 'even', 'fabricated', 'since', 'goal', 'effective', 'portrayal', 'social', 'realities', 'thought', 'required', 'reform']",0
"['authors', 'jack', 'london', 'wrote', 'call', 'wild', 'embraced', 'school', 'thought', 'called', 'naturalism', 'concluded', 'laws', 'nature', 'natural', 'world', 'truly', 'relevant', 'laws', 'governing', 'humanity', 'link', 'jack', 'london', 'poses', 'dog', 'rollo', '1885']",1
